gender,age,gross_income,segment,num_credit_cards,active_inactive_start,active_inactive_end,num_products,num_loans,duration
F,23,62168.28,College_Graduated,0,I,0,1,0,1131
F,41,94830.12,Individuals,0,A,1,2,0,3905
F,49,84905.07,Individuals,0,I,0,0,0,2909
M,24,65405.88,College_Graduated,0,I,0,1,0,1084
M,44,93137.43,Individuals,0,I,0,0,0,6611
M,22,55908.78,College_Graduated,0,I,0,1,0,716
F,45,61822.32,Individuals,0,I,0,1,0,3020
F,45,96466.44,Individuals,0,I,0,0,0,5363
F,35,230722.74,Individuals,0,A,0,0,0,696
M,21,109310.31,College_Graduated,0,I,0,1,0,685
F,46,55761.15,Individuals,0,I,0,0,0,1020
M,41,154762.98,Individuals,0,A,1,1,0,4631
F,23,40388.31,College_Graduated,0,I,0,1,0,692
M,22,34128.09,College_Graduated,0,I,0,1,0,748
M,27,61853.94,College_Graduated,0,A,1,5,0,1074
F,48,139451.4,Individuals,0,A,1,1,0,7661
M,26,46256.58,College_Graduated,0,I,0,1,0,1671
M,39,51560.67,Individuals,0,A,1,2,0,2775
M,32,35993.1,College_Graduated,0,I,0,1,0,1822
M,48,98538.87,Individuals,0,A,1,1,0,4037
M,38,190398.81,Individuals,0,A,1,2,0,4871
M,23,61494.21,College_Graduated,0,A,1,1,0,1504
F,77,140111.25,Individuals,0,I,0,2,0,4934
M,32,99441.99,College_Graduated,0,I,0,0,0,1888
M,66,117306.06,Individuals,0,I,0,1,0,5554
M,30,63866.49,Individuals,0,I,0,0,0,3385
M,46,161146.68,Individuals,0,I,0,0,0,4758
M,24,101835.48,College_Graduated,0,I,0,1,0,783
F,26,302561.52,College_Graduated,0,I,0,1,0,1837
M,87,55605.09,Individuals,0,A,1,2,0,5466
M,27,77179.71,College_Graduated,0,I,0,0,0,674
F,22,123862.62,College_Graduated,0,A,1,1,0,1096
M,46,147565.41,Individuals,0,A,1,1,0,6113
F,62,114450.36,Individuals,0,A,1,5,0,6128
M,28,108157.38,College_Graduated,0,A,1,2,0,451
F,76,201223.59,VIP,0,A,1,3,0,5094
M,23,44626.74,College_Graduated,0,I,0,1,0,1466
M,23,44476.26,College_Graduated,0,A,1,1,0,1430
F,23,17199,College_Graduated,0,I,0,0,0,1508
M,54,85761.87,VIP,0,A,1,5,0,6017
M,77,25380,Individuals,0,A,1,3,0,5529
F,28,121429.11,College_Graduated,0,I,0,1,0,1770
F,23,73005.96,College_Graduated,0,I,0,1,0,1511
F,47,35982.45,Individuals,0,I,0,1,0,2791
F,47,297341.79,Individuals,1,A,1,3,0,1458
M,21,37482.57,College_Graduated,0,I,0,1,0,692
M,51,95344.41,Individuals,0,I,0,0,0,5308
F,72,86017.02,Individuals,0,I,1,1,0,6522
F,25,148269.63,College_Graduated,0,I,1,1,0,1425
F,25,59085.6,Individuals,0,I,0,1,0,2078
M,28,258573.24,Individuals,0,I,0,0,0,2299
F,22,93280.98,College_Graduated,0,I,0,1,0,1413
F,56,299022.21,Individuals,0,A,1,3,0,4969
M,26,102436.44,College_Graduated,0,I,0,0,0,467
M,44,137180.43,VIP,0,A,1,3,0,4980
F,41,94572.03,Individuals,1,A,1,6,1,3166
M,44,141046.68,Individuals,0,I,0,1,0,4533
F,48,117642.93,Individuals,0,I,0,1,0,984
F,40,2448728.07,Individuals,0,I,0,0,0,2229
F,14,92922.06,Individuals,0,I,0,1,0,4440
F,24,203010.18,College_Graduated,0,I,0,1,0,676
F,36,60470.82,Individuals,0,A,0,0,0,4185
M,27,59214.3,College_Graduated,0,I,0,1,0,1046
F,26,120492.84,Individuals,0,I,1,1,0,788
M,22,84826.89,College_Graduated,0,A,1,1,0,418
M,33,194363.97,Individuals,0,I,0,1,0,2350
M,27,215562.45,College_Graduated,0,I,0,1,0,1872
F,39,137091.69,Individuals,0,A,1,2,0,5416
F,22,76055.97,Individuals,0,I,0,1,0,949
M,35,84810.21,Individuals,0,I,0,1,0,1809
M,66,106349.1,Individuals,1,A,1,8,0,5991
F,45,98672.19,Individuals,0,I,0,1,0,6627
M,25,82287.36,College_Graduated,0,I,0,1,0,1432
F,54,49776.06,VIP,0,A,1,5,0,5891
M,23,105554.55,College_Graduated,0,I,0,1,0,1385
F,31,84320.4,Individuals,0,A,1,1,0,488
M,41,153642.45,Individuals,0,A,1,0,0,1752
M,26,45097.26,College_Graduated,0,I,0,1,0,1878
F,67,52361.13,Individuals,0,I,1,1,0,4553
M,67,97929.06,Individuals,0,I,0,0,0,3544
F,66,127790.46,Individuals,0,A,1,1,0,5574
M,42,106736.13,Individuals,0,A,1,3,0,5567
F,98,251133.36,Individuals,0,I,0,0,0,6096
M,40,152657.55,Individuals,0,A,1,2,0,2267
F,49,148913.94,Individuals,0,A,0,4,0,7457
M,25,60268.08,College_Graduated,0,I,0,1,0,1034
M,32,103636.98,College_Graduated,0,A,1,1,0,663
F,52,2336.01,Individuals,0,I,0,0,0,5536
F,45,96896.88,Individuals,0,I,0,1,0,4684
F,40,63090.69,Individuals,0,I,1,1,0,677
M,42,190448.58,Individuals,0,I,0,2,0,5631
M,81,78319.59,Individuals,0,I,0,1,0,3609
F,43,105716.31,Individuals,0,A,1,3,0,5441
F,63,108769.11,Individuals,0,I,0,0,0,6019
M,80,322425.48,Individuals,0,I,0,1,0,5193
M,28,104249.07,College_Graduated,0,I,0,1,0,1850
M,32,133585.41,College_Graduated,1,A,1,5,0,5252
F,51,32530.59,Individuals,0,I,0,1,0,2426
F,72,211364.88,Individuals,0,I,0,0,0,3541
F,30,270321,College_Graduated,0,A,1,1,0,4619
F,40,161115.99,Individuals,0,A,1,1,0,4044
F,36,79337.13,Individuals,0,A,1,2,0,1832
M,65,68324.85,Individuals,0,A,1,1,0,681
F,38,142914.09,Individuals,0,A,1,1,0,5459
F,55,127367.49,Individuals,0,A,0,0,0,2259
M,46,265731.84,Individuals,1,A,1,5,0,6844
F,21,107666.46,College_Graduated,0,A,1,1,0,1063
F,43,283163.64,Individuals,0,A,1,5,0,3050
M,24,47477.52,College_Graduated,0,A,1,1,0,1794
M,42,140001.66,Individuals,0,A,1,3,0,6802
F,41,103237.17,Individuals,0,A,1,2,0,5186
F,42,109308.69,Individuals,0,A,1,5,0,4923
F,27,38399.52,College_Graduated,0,I,0,1,0,1795
F,37,35878.92,Individuals,0,A,1,1,0,1135
M,71,237243.15,Individuals,0,I,0,1,0,3842
M,23,55818.15,College_Graduated,0,I,0,1,0,1725
M,28,66636.39,College_Graduated,0,I,1,1,0,1784
M,20,270270.93,College_Graduated,0,A,0,1,0,430
M,28,117632.91,College_Graduated,0,I,0,1,0,1776
M,47,84675.39,Individuals,0,I,0,0,0,6779
M,30,69614.13,Individuals,0,A,1,1,0,1374
M,53,416770.29,Individuals,0,A,1,4,0,2833
F,48,136593.9,Individuals,0,A,1,3,0,3528
F,48,59471.16,Individuals,0,A,1,3,0,5417
F,48,159868.92,Individuals,0,I,0,0,0,6047
M,36,130121.34,Individuals,0,I,0,1,0,3602
M,45,70288.14,Individuals,0,I,0,1,0,2664
M,25,223304.73,College_Graduated,0,A,1,1,0,1053
F,51,258947.28,Individuals,0,A,1,1,1,3380
F,74,126592.74,Individuals,0,I,0,1,0,4106
F,50,135856.5,Individuals,0,A,0,1,0,4012
M,44,159318.54,Individuals,0,A,1,1,0,3503
M,54,216361.05,Individuals,0,I,0,0,0,3191
F,32,73407.69,Individuals,0,A,1,1,0,1041
F,46,55641.54,VIP,0,A,1,2,0,6961
M,45,125648.19,Individuals,0,A,1,1,0,3287
F,25,103568.91,College_Graduated,0,I,0,1,0,698
F,24,52295.76,College_Graduated,0,I,0,1,0,1405
M,35,91073.16,Individuals,1,A,1,2,0,1098
F,47,110748.51,Individuals,0,A,1,1,0,1742
F,43,69228.09,Individuals,0,I,0,0,0,3784
F,84,189282.06,Individuals,0,I,0,1,0,5486
M,25,101832.48,College_Graduated,0,I,0,1,0,1811
F,59,102988.11,Individuals,0,A,1,1,0,460
M,26,63562.86,College_Graduated,0,I,1,1,0,1094
M,24,34241.61,College_Graduated,0,I,0,1,0,1430
F,51,94575.84,Individuals,1,A,1,8,1,4317
M,22,53195.97,College_Graduated,0,I,0,0,0,1149
F,43,122386.8,Individuals,0,I,0,0,0,6467
M,63,300069.75,Individuals,1,A,1,7,0,7107
M,59,84872.37,Individuals,0,I,0,1,0,2928
F,39,129821.67,Individuals,0,I,1,1,0,2152
M,56,116408.73,Individuals,0,A,1,4,0,6796
M,23,50179.59,College_Graduated,0,I,0,0,0,1430
F,50,89701.05,Individuals,1,A,1,6,0,5309
M,24,99256.98,College_Graduated,0,I,0,1,0,1511
F,21,136169.4,College_Graduated,0,A,1,2,0,1207
M,27,21694.32,College_Graduated,0,I,0,1,0,1797
F,54,199174.74,Individuals,0,I,0,0,0,6760
F,48,143937.99,Individuals,0,I,0,1,0,1969
M,54,222172.62,Individuals,0,I,0,0,0,2959
F,42,62683.71,Individuals,0,A,1,3,0,5283
M,71,164667.12,Individuals,0,I,0,0,0,3051
F,47,251718.39,Individuals,0,A,1,3,0,5959
F,56,309927.69,Individuals,1,A,1,7,0,6121
F,57,100019.37,VIP,0,A,1,3,0,5408
M,20,578135.19,College_Graduated,0,I,0,1,0,677
M,71,85512.63,Individuals,0,I,0,0,0,3327
F,48,31145.88,Individuals,0,I,0,0,0,1971
M,45,85441.71,Individuals,0,I,1,1,0,1789
F,29,78804.81,College_Graduated,0,A,1,4,0,956
F,25,148053.99,College_Graduated,0,A,1,1,0,1516
F,27,157947.75,College_Graduated,0,I,0,1,0,1069
F,54,529893.03,Individuals,0,I,0,0,0,7433
M,48,318751.8,Individuals,0,A,1,4,0,5655
F,63,196208.22,VIP,1,A,1,4,0,5364
M,22,26815.26,College_Graduated,0,A,1,1,0,776
F,24,318243.33,College_Graduated,0,I,0,1,0,1460
F,51,62177.58,Individuals,0,I,0,1,0,4170
M,70,296545.44,Individuals,0,A,1,1,0,6199
F,24,56897.37,College_Graduated,0,I,0,1,0,1516
M,23,174821.61,College_Graduated,0,I,0,1,0,1521
M,45,120438.36,Individuals,0,I,0,2,0,1069
M,25,63416.61,College_Graduated,0,I,0,1,0,1826
F,46,140637.24,Individuals,0,A,1,4,0,6025
F,54,150776.19,Individuals,0,I,0,1,0,5270
F,39,146687.85,Individuals,0,A,1,1,0,3272
F,37,131083.89,Individuals,0,A,1,3,0,2036
F,65,390731.46,Individuals,0,I,0,1,0,3702
F,49,122104.35,Individuals,1,A,1,6,0,6698
F,50,36924.06,Individuals,0,I,0,0,0,831
F,42,98690.34,Individuals,0,I,0,2,0,5135
M,23,81734.67,College_Graduated,0,I,0,1,0,1151
M,46,116738.16,Individuals,1,A,1,6,0,6082
M,40,158107.5,Individuals,0,A,1,2,0,5720
M,54,104065.2,Individuals,0,A,1,1,0,2354
F,81,67916.79,Individuals,0,I,0,1,0,4945
F,27,91230.12,College_Graduated,0,I,0,1,0,776
F,51,131122.05,VIP,0,A,1,3,0,6803
M,61,235013.37,College_Graduated,0,A,1,7,0,4038
F,75,294677.01,Individuals,0,A,1,2,0,3280
F,29,129322.68,Individuals,0,A,1,6,0,3005
F,50,114201.78,Individuals,0,A,1,1,0,2739
F,48,78639.18,Individuals,0,I,0,0,0,654
F,27,43813.62,College_Graduated,0,I,0,1,0,677
M,54,120235.59,Individuals,0,A,1,1,0,713
M,30,77032.08,College_Graduated,0,I,0,2,0,1747
F,59,54811.62,Individuals,0,I,0,1,0,3158
M,29,85547.61,College_Graduated,0,I,0,1,0,1763
M,42,54298.65,Individuals,0,I,1,1,0,487
M,28,110616.09,College_Graduated,0,I,0,1,0,1404
F,51,94446.03,Individuals,0,A,0,2,0,4372
M,43,68330.34,Individuals,0,I,1,2,0,2320
M,22,67351.41,College_Graduated,0,A,1,1,0,1144
F,27,151860.48,Individuals,0,I,0,0,0,2762
F,28,130652.85,College_Graduated,0,I,0,1,0,1461
F,51,190016.16,Individuals,0,A,1,5,0,7107
F,49,131570.34,VIP,1,A,1,10,0,5668
M,44,68791.95,Individuals,0,A,1,2,0,4695
F,26,111770.01,College_Graduated,0,I,0,1,0,725
M,60,133918.17,Individuals,0,A,1,3,0,3365
F,35,63361.83,Individuals,0,A,1,2,0,1249
F,21,102369.06,College_Graduated,0,I,0,0,0,375
F,29,43377.69,College_Graduated,0,I,0,1,0,1523
M,21,56276.25,College_Graduated,0,A,1,1,0,776
F,36,159064.38,Individuals,0,A,1,1,0,4043
F,28,433020.45,College_Graduated,0,I,0,1,0,1770
M,38,75600.48,Individuals,0,I,0,0,0,4287
M,25,83398.83,College_Graduated,0,A,1,1,0,1814
M,44,29257.95,Individuals,0,I,0,0,0,585
F,23,74611.5,College_Graduated,0,I,0,1,0,1094
M,34,161987.43,Individuals,0,A,1,2,0,2152
M,61,70190.16,Individuals,0,A,1,5,0,5466
M,24,43026.3,College_Graduated,0,I,0,1,0,1874
F,54,45295.11,Individuals,0,A,1,1,0,804
F,38,42733.26,Individuals,0,I,0,1,0,2806
F,24,203011.98,College_Graduated,0,A,1,1,0,1745
F,68,154475.94,Individuals,0,I,0,0,0,3726
F,24,60085.05,College_Graduated,0,I,0,1,0,1873
F,31,132964.65,College_Graduated,1,A,1,7,0,2207
M,24,149268.36,College_Graduated,0,I,1,1,0,1851
F,26,91538.55,College_Graduated,0,I,0,1,0,780
M,47,463625.16,Individuals,1,A,1,5,0,5527
F,51,171653.64,Individuals,0,I,0,1,0,4427
F,22,156764.88,College_Graduated,0,I,0,0,0,989
F,52,125402.97,Individuals,0,A,1,4,0,7541
M,21,211606.23,College_Graduated,0,I,0,1,0,711
M,47,172963.29,Individuals,0,A,1,3,0,1461
F,25,59099.61,College_Graduated,0,I,0,1,0,1867
M,34,207349.74,Individuals,0,I,0,0,0,2887
M,23,27652.35,College_Graduated,0,I,0,1,0,1493
M,29,79059.36,College_Graduated,0,I,0,1,0,1747
M,28,134609.34,College_Graduated,0,I,0,1,0,1752
F,42,114276.42,Individuals,0,A,0,0,0,5350
F,46,158325.33,Individuals,0,I,0,1,0,5464
F,69,919608.15,Individuals,0,I,0,0,0,951
M,98,81913.74,Individuals,0,I,0,1,0,7585
M,90,92718.87,VIP,0,A,1,1,0,4272
M,28,58794.63,College_Graduated,0,I,0,1,0,1868
F,25,72022.29,College_Graduated,0,A,1,1,0,711
F,59,503537.46,Individuals,0,A,1,3,0,7543
F,57,57752.49,Individuals,0,I,0,1,0,2431
F,51,83499.12,Individuals,0,A,1,1,0,1444
M,21,148879.83,College_Graduated,0,I,0,1,0,1097
M,49,162406.8,Individuals,0,I,0,1,0,6145
F,23,109641.03,College_Graduated,0,A,1,1,0,1509
M,22,48290.4,College_Graduated,0,I,0,0,0,662
M,22,23423.79,College_Graduated,0,I,0,1,0,1125
M,47,60270.45,Individuals,0,A,1,1,0,587
M,57,61305.93,Individuals,1,A,1,5,0,2704
F,66,242253.39,Individuals,0,A,1,2,0,6806
M,32,62472.81,College_Graduated,0,I,0,1,0,1755
M,27,251936.79,College_Graduated,0,I,0,1,0,1061
F,54,145741.5,Individuals,0,A,1,2,0,5862
F,28,98694.75,College_Graduated,0,I,0,1,0,1433
M,31,32550.39,Individuals,0,A,0,0,0,398
F,29,65567.94,College_Graduated,0,A,1,2,0,397
F,57,112705.38,Individuals,0,A,1,3,0,4598
M,53,97013.94,Individuals,0,A,0,0,0,2151
M,21,60595.95,College_Graduated,0,I,0,1,0,780
M,24,43329.9,College_Graduated,0,I,0,0,0,1769
F,23,43549.56,College_Graduated,0,I,0,1,0,1063
M,46,78447.36,Individuals,0,A,1,3,0,4192
F,64,75828.63,VIP,0,A,1,2,0,5652
F,64,101877.9,Individuals,0,A,1,3,0,1593
F,34,63349.68,Individuals,0,A,1,2,0,1070
F,23,193638.12,College_Graduated,0,A,1,2,0,1452
F,46,271574.19,Individuals,0,A,0,0,0,5865
F,74,25037.88,Individuals,0,I,0,1,0,449
F,40,76116.84,Individuals,0,I,0,1,0,2068
M,27,58816.41,College_Graduated,0,I,0,0,0,1880
M,23,59195.37,College_Graduated,0,A,1,2,0,1140
F,46,110432.13,Individuals,0,A,1,1,0,6128
F,48,164533.62,Individuals,0,A,1,4,0,1166
F,43,101026.83,Individuals,0,A,1,2,0,1427
M,45,244657.74,Individuals,0,A,1,2,0,5751
F,44,178500.9,Individuals,0,A,1,1,0,3468
F,22,170476.5,College_Graduated,0,I,0,1,0,1096
F,88,169379.55,Individuals,0,I,0,0,0,3684
F,21,51160.2,College_Graduated,0,I,0,1,0,730
F,91,325800.9,Individuals,0,I,0,0,0,3772
M,29,127224.15,College_Graduated,0,I,0,1,0,1789
M,41,97265.58,Individuals,0,I,0,1,0,5777
F,44,96558.51,Individuals,0,A,1,0,0,2417
M,88,86786.97,Individuals,0,A,1,2,0,5791
F,49,56757.54,Individuals,0,A,1,2,0,4794
F,23,42106.65,College_Graduated,0,I,0,1,0,1426
M,23,210699.27,College_Graduated,0,I,0,1,0,1453
M,66,91670.85,Individuals,0,I,0,1,0,2396
F,104,79630.71,Individuals,0,A,0,0,0,3566
F,21,118355.97,College_Graduated,0,I,0,1,0,733
F,29,108211.8,College_Graduated,0,A,1,1,0,1775
F,54,464885.64,Individuals,0,I,0,1,0,5744
M,30,108155.13,College_Graduated,0,I,1,1,0,1807
F,37,367267.2,Individuals,0,A,1,5,0,4245
F,24,31413.9,College_Graduated,0,I,0,1,0,1147
M,48,451931.22,Individuals,0,A,0,0,0,2848
M,52,110378.43,Individuals,0,A,1,3,0,2851
M,35,320623.11,Individuals,0,A,1,1,0,1777
F,22,216637.35,College_Graduated,0,A,1,2,0,1019
F,24,183460.83,College_Graduated,0,I,0,0,0,1024
M,22,39986.88,College_Graduated,0,A,0,1,0,1135
M,23,77875.8,College_Graduated,0,I,0,1,0,1416
M,21,99360.6,College_Graduated,0,A,1,1,0,720
F,57,45109.5,Individuals,0,I,0,0,0,4328
M,62,77991.78,Individuals,0,A,1,2,0,6243
M,62,61644.66,Individuals,0,I,0,1,0,5359
M,24,110163.99,College_Graduated,0,I,0,0,0,1760
M,22,58437.72,College_Graduated,0,I,0,1,0,1073
F,32,87097.92,Individuals,0,I,0,1,0,3566
F,21,86746.2,College_Graduated,0,A,1,1,0,697
M,21,99108.03,College_Graduated,0,I,0,0,0,754
M,47,51641.67,Individuals,0,I,0,1,0,3097
M,28,145684.86,Individuals,0,A,1,4,0,748
M,27,124846.17,College_Graduated,0,A,1,1,0,731
M,66,631025.97,Individuals,0,A,1,1,0,1142
M,22,66245.55,College_Graduated,0,I,0,0,0,1081
F,47,82344.63,Individuals,0,A,1,3,0,2370
F,39,87509.1,Individuals,0,A,1,4,0,4547
M,54,146891.07,Individuals,0,A,1,2,0,5757
F,22,145340.67,College_Graduated,0,A,1,1,0,705
F,82,102228.45,Individuals,0,I,0,1,0,5331
M,44,62458.47,Individuals,1,A,1,4,0,4561
M,24,64713.15,College_Graduated,0,I,0,1,0,1817
M,39,90845.46,Individuals,0,I,0,0,0,576
M,46,53848.29,Individuals,0,I,0,0,0,7545
F,11,144718.56,Individuals,0,A,1,1,0,3824
F,64,343376.43,Individuals,1,A,1,5,0,6491
F,57,143699.25,Individuals,1,A,1,6,0,6184
F,50,58510.62,Individuals,0,I,0,0,0,3527
F,62,121830.72,Individuals,0,I,0,1,0,3512
M,30,314490.54,College_Graduated,0,A,1,1,0,5161
M,35,82057.77,Individuals,0,A,1,1,0,1732
F,89,81068.13,Individuals,0,I,1,2,0,5361
F,21,90100.65,College_Graduated,0,I,0,1,0,710
F,55,87388.38,Individuals,0,A,1,1,0,2369
F,73,58881.12,Individuals,0,I,0,1,0,3009
F,55,243284.67,Individuals,0,A,1,2,0,5723
F,22,77358.3,College_Graduated,0,I,0,1,0,789
M,33,59453.58,College_Graduated,0,A,1,4,0,905
F,23,159672.99,College_Graduated,0,I,0,1,0,381
F,93,152876.07,Individuals,0,I,0,2,0,5294
F,59,35296.26,Individuals,1,A,1,5,0,4918
F,44,376506.36,Individuals,0,I,0,0,0,5996
F,66,98440.8,Individuals,0,A,1,3,0,5720
M,45,52230.57,Individuals,0,I,0,0,0,3334
F,38,88219.38,Individuals,0,A,1,4,0,1469
F,38,106727.88,Individuals,0,A,0,0,0,2993
F,36,55962.15,Individuals,0,A,1,2,0,965
M,21,176630.28,College_Graduated,0,I,0,1,0,711
M,43,289722.09,Individuals,0,A,0,1,0,5868
M,2,337295.67,Individuals,0,A,1,1,0,510
F,46,97436.88,Individuals,0,A,1,1,0,6691
F,45,40388.22,Individuals,0,I,0,1,0,5471
M,44,119480.22,Individuals,0,I,1,2,0,5168
M,20,187346.64,College_Graduated,0,A,1,1,0,373
F,59,90852.51,Individuals,0,I,1,2,0,5402
M,20,78159.42,College_Graduated,0,A,1,1,0,786
F,37,76590.21,Individuals,0,A,1,2,0,1214
M,53,158949.9,Individuals,0,I,0,0,0,1797
F,22,146662.23,College_Graduated,0,I,0,1,0,1165
M,53,119110.83,Individuals,0,A,1,1,0,4950
F,23,62063.1,College_Graduated,0,A,1,1,0,732
M,41,168233.19,Individuals,0,A,1,2,0,684
M,30,270384.63,Individuals,0,A,1,2,0,3851
F,81,172450.89,Individuals,0,I,1,1,0,5837
F,88,113968.74,Individuals,0,A,1,2,0,7184
F,56,113317.59,Individuals,0,I,0,1,0,5731
M,27,52852.71,College_Graduated,0,I,0,0,0,1047
F,23,145934.16,College_Graduated,0,I,0,1,0,1088
F,32,52470.96,College_Graduated,0,A,1,1,0,761
F,48,120039.39,Individuals,0,I,0,2,0,2861
M,22,78790.41,College_Graduated,0,I,0,1,0,1083
M,28,102382.32,College_Graduated,0,I,0,0,0,1073
M,41,184623.21,Individuals,0,A,1,4,0,1780
F,38,50992.95,Individuals,0,I,0,0,0,4011
F,45,50560.65,Individuals,0,A,1,3,0,5910
M,25,74162.73,College_Graduated,0,I,0,1,0,1738
F,23,80236.47,College_Graduated,0,I,0,1,0,1088
M,24,195938.49,College_Graduated,0,I,0,1,0,1873
F,75,93162.48,Individuals,0,I,0,0,0,6565
M,25,59276.88,College_Graduated,0,I,0,1,0,1796
F,31,101900.58,College_Graduated,0,A,1,5,0,1238
F,30,75580.14,College_Graduated,0,I,0,1,0,1082
F,39,216441.54,Individuals,0,I,0,0,0,870
F,57,95013,Individuals,0,I,0,1,0,6992
M,25,82575.78,College_Graduated,0,I,0,1,0,1504
F,50,110569.2,Individuals,0,I,0,1,0,5424
F,58,289169.97,Individuals,0,A,1,3,0,7403
F,46,150167.82,Individuals,0,A,1,2,0,5659
M,20,181446,Individuals,0,I,0,1,0,4930
M,23,292539.69,College_Graduated,0,I,0,1,0,1523
M,22,74649.78,College_Graduated,0,A,1,1,0,1142
M,70,81548.34,Individuals,0,I,0,0,0,4437
M,45,39733.86,Individuals,1,A,1,5,0,6683
M,27,116909.82,College_Graduated,0,I,0,0,0,1049
M,37,185970.78,Individuals,0,A,1,3,0,2117
F,44,135469.14,Individuals,0,A,0,2,0,5429
M,75,94366.08,Individuals,0,I,0,0,0,4841
F,57,90297.48,Individuals,0,A,1,2,0,2581
F,47,92523.63,Individuals,0,A,0,1,0,4363
F,28,76677.93,College_Graduated,0,I,0,1,0,1385
M,37,93838.41,Individuals,0,I,0,2,0,4959
M,49,132022.77,Individuals,0,I,0,1,0,3628
M,45,93038.58,Individuals,0,I,0,0,0,3289
M,26,766077.45,College_Graduated,0,A,1,2,0,1053
F,41,111182.1,Individuals,0,I,0,1,0,5324
F,24,88492.14,College_Graduated,0,A,1,1,0,1340
M,39,84206.73,Individuals,0,I,0,1,0,2821
M,35,69186.18,Individuals,0,A,1,2,0,3561
M,23,63786.63,College_Graduated,0,I,0,1,0,1511
F,23,69301.95,College_Graduated,0,A,1,4,0,3758
F,56,72706.59,VIP,0,A,1,2,0,5298
F,44,131454.72,Individuals,0,I,0,0,0,1453
M,33,41676.72,Individuals,0,A,1,1,0,592
M,48,168468.87,VIP,0,A,1,2,0,6040
M,46,296461.17,Individuals,0,I,0,0,0,3055
M,32,260244.24,Individuals,0,A,1,1,0,1109
F,23,73214.43,College_Graduated,0,I,0,1,0,1459
F,47,224155.23,Individuals,0,I,1,2,0,5613
F,21,83992.77,College_Graduated,0,A,1,1,0,369
M,39,161880.45,Individuals,0,I,0,1,0,3148
F,47,614470.89,Individuals,0,A,1,8,0,6012
F,61,143688.51,Individuals,0,I,0,2,0,5316
F,63,136598.82,Individuals,0,I,0,0,0,2987
F,42,161860.2,Individuals,0,A,1,2,0,2844
F,30,156247.02,College_Graduated,0,I,0,1,0,1802
F,40,53591.7,Individuals,0,A,1,1,0,1076
M,46,193135.65,Individuals,0,I,0,1,0,5436
F,21,80403.6,College_Graduated,0,A,1,1,0,726
M,29,269180.34,Individuals,0,I,0,0,0,1791
M,24,80334.75,College_Graduated,0,I,0,1,0,1420
M,24,56870.94,College_Graduated,0,I,0,1,0,1445
F,45,123522.78,Individuals,0,I,0,0,0,2927
F,31,71067.72,College_Graduated,0,A,1,1,0,3616
F,24,71135.37,College_Graduated,0,I,1,1,0,1077
M,41,61944.99,Individuals,0,I,0,1,0,1062
F,26,164231.22,College_Graduated,0,I,0,0,0,1769
M,33,117140.73,College_Graduated,0,I,0,1,0,1444
M,26,79025.61,Individuals,0,I,0,0,0,1423
F,21,192358.5,College_Graduated,0,A,1,1,0,793
F,81,83621.4,Individuals,0,A,1,1,0,2869
M,22,165452.82,College_Graduated,0,I,0,1,0,646
F,57,270642.06,Individuals,0,A,1,2,0,5473
M,49,452322.12,Individuals,0,I,0,0,0,4554
M,37,88627.86,Individuals,0,A,1,3,0,955
F,40,57003.27,Individuals,1,A,1,6,0,5585
M,21,92535.69,College_Graduated,0,I,0,1,0,674
M,20,51546.21,College_Graduated,0,A,1,1,0,776
M,37,104910.48,Individuals,0,A,1,1,0,2908
F,22,49882.65,College_Graduated,0,I,0,0,0,418
F,22,55534.14,College_Graduated,0,I,0,0,0,677
F,23,34291.65,College_Graduated,0,A,1,1,0,1089
M,26,162454.92,College_Graduated,0,A,1,1,0,1426
M,46,132950.79,Individuals,0,I,0,1,0,3652
F,40,120566.79,Individuals,0,I,0,0,0,6312
F,45,137230.59,Individuals,0,A,1,3,0,5197
M,21,43320.24,College_Graduated,0,I,0,1,0,776
F,22,69936.78,College_Graduated,0,I,0,1,0,1102
F,22,41587.47,College_Graduated,0,I,0,0,0,662
F,52,232242.84,Individuals,0,A,1,1,0,2868
F,64,224829.06,Individuals,0,A,0,1,0,6869
M,60,117112.98,Individuals,0,A,1,1,0,424
M,29,173546.7,College_Graduated,0,I,0,1,0,1469
M,35,130279.95,Individuals,0,A,1,1,0,516
M,57,138486.06,Individuals,0,I,1,1,0,3651
M,72,82382.37,Individuals,0,I,0,1,0,3699
F,44,107669.76,Individuals,0,A,1,5,0,5186
M,84,117888.57,Individuals,0,I,0,0,0,664
F,38,92897.4,Individuals,0,A,0,1,0,449
M,42,62835.66,Individuals,0,I,0,0,0,2306
M,54,80410.29,Individuals,0,A,1,1,0,3492
F,28,118728.36,College_Graduated,0,I,0,1,0,1755
F,44,142621.32,Individuals,0,A,1,2,0,6789
F,25,95990.67,College_Graduated,0,I,1,1,0,1812
F,46,101652.72,Individuals,0,I,0,0,0,4007
M,62,60126.63,Individuals,0,I,0,1,0,704
M,58,118152.33,Individuals,0,A,1,2,0,4619
M,30,43437.87,College_Graduated,0,I,0,1,0,1879
M,23,33062.58,College_Graduated,0,I,0,1,0,1074
M,48,79273.83,Individuals,0,A,1,3,0,5830
F,41,92997.48,Individuals,0,A,1,1,0,5247
M,51,72633.9,VIP,0,A,1,5,0,5157
F,46,130308.33,VIP,0,A,1,9,0,6471
M,44,27811.71,Individuals,0,I,0,0,0,6648
M,42,43646.61,Individuals,0,A,0,0,0,4260
